,100s,4 Wickets in Inn,4s,50s,6s,Age,Balls,Balls Faced,Balls_Average,Bat_Average,Bats(handed),Bowl_Strike_rate,Bowling_Best,Bowls(handed),DOB,Ducks,Economy_Rate,Highest Score,Innings,Maidens,Matches,Name,Not Outs,Opening Batting,Overs,Runs,Runs_Conceded,Strike Rate,Wickets
2266,0,0,107,6,19,33,2,1031,N/A,25.94,Right Handed,N/A,0/0,Right Arm Medium,11/11/1985,4,0.00,86,42,0,46(2006-2015),Robin V Uthappa,6,16,0.2,934,0,90.59,0
2267,0,3,88,4,17,33,8571,2411,46.91,16.74,Right Handed,64.44,5/36,Right Arm Off Break,26/03/1985,16,4.37,68*,132,65,164(2004-2015),Prosper Utseya,48,0,1428.3,1406,6239,58.32,133
2268,0,13,128,1,22,45,15775,2799,27.54,13.68,Left Handed,39.44,8/19,Left Arm Fast Medium,21/01/1974,25,4.19,50*,220,277,322(1994-2008),Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,72,0,2629.1,2025,11014,72.35,400
2269,0,,21,2,1,44,2,512,,27.80,Right Handed,,,,07/09/1974,1,,73*,16,,18(1997-1999),Aldesh V Vadher,6,0,6,278,,54.30,
2270,0,0,2,0,0,51,184,12,43.50,7.50,Right Handed,46.00,2/41,Right Arm Medium Fast,23/09/1967,0,5.67,12,2,1,4(1995-1996),Prashant S Vaidya,0,0,30.4,15,174,125.00,4
2271,0,0,32,2,2,31,696,596,25.00,20.72,Left Handed,40.94,3/20,Right Arm Off Break,05/08/1987,1,3.66,70,18,10,18(2014-),Asadollah Vala,0,3,116.0,373,425,62.58,17
2272,0,0,0,0,0,64,114,17,22.00,N/A,Left Handed,38.00,1/18,Left Arm Medium,20/09/1954,0,3.47,3*,2,5,3(1979-1979),John N Valentine,2,0,19.0,3,66,17.65,3
2273,0,0,57,3,15,36,331,953,29.91,21.10,Left Handed,30.09,3/16,Right Arm Off Break,19/10/1982,2,5.96,80,31,1,37(2002-2013),Daan L S van Bunge,1,5,55.1,633,329,66.42,11
2274,0,,16,3,6,30,1,316,,120.50,Right Handed,,,Right Arm Leg Break,07/02/1989,0,,93,4,,5(2019-2019),Hendrik Erasmus van der Dussen,2,0,4,241,,76.27,
2275,0,1,1,0,0,28,126,6,10.63,2.00,Right Handed,15.75,5/24,Right Arm Fast Medium,25/02/1991,0,4.05,2,2,3,4(2012-2013),Timm van der Gugten,0,0,21.0,4,85,66.67,8
2276,0,1,0,0,1,39,432,25,29.36,3.75,Right Handed,39.27,5/49,Right Arm Off Break,01/06/1979,2,4.49,8,6,2,9(2010-2011),Albert van der Merwe,2,0,72.0,15,323,60.00,11
2277,0,0,3,0,2,34,705,41,33.00,9.75,Right Handed,41.47,3/27,Left Arm Orthodox,31/12/1984,1,4.77,12,7,2,13(2009-2010),Roelof E van der Merwe,3,0,117.3,39,561,95.12,17
2278,0,0,3,0,8,40,526,70,42.38,14.83,Right Handed,40.46,2/21,Right Arm Fast,10/10/1978,3,6.29,37*,8,2,10(2006-2007),Johannes J van der Wath,2,0,87.4,89,551,127.14,13
2279,0,0,16,0,0,44,31,169,9.00,20.67,Right Handed,15.50,1/0,Right Arm Medium,18/06/1974,1,3.48,45,7,1,11(2002-2004),Martin van Jaarsveld,1,0,5.1,124,18,73.37,2
2280,0,,0,0,0,34,1,15,,4.50,Left Handed,,,Right Arm Medium,02/02/1985,0,,5,2,,2(2009-2009),Vaughn B van Jaarsveld,0,0,1,9,,60.00,
2281,0,0,1,0,0,29,156,40,65.50,N/A,Right Handed,78.00,1/21,Right Arm Fast Medium,29/08/1989,0,5.04,15*,3,2,4(2013-),Paul A van Meekeren,3,0,26.0,30,131,75.00,2
2282,0,,4,0,1,35,,49,,35.00,Right Handed,,,Right Arm Medium,11/05/1983,0,,31*,2,,2(2006-2006),Maurits W A van Nierop,1,1,,35,,71.43,
2283,1,,26,1,6,48,,428,,46.00,Right Handed,,,Right Arm Medium,10/07/1970,1,,134*,9,,9(1996-2003),Klass-Jan J van Noortwijk,2,0,,322,,75.23,
2284,0,,0,0,0,50,1,27,,7.00,Right Handed,,,Right Arm Off Break,16/10/1968,1,,5*,3,,3(1996-2002),Robert F Van Oosterom,2,1,2,7,,25.93,
2285,0,0,3,0,0,36,120,38,119.00,26.00,Right Handed,120.00,1/24,Right Arm Medium,09/07/1982,0,5.95,17,3,0,3(2003-2003),Burton O van Rooi,2,0,20.0,26,119,68.42,1
2286,0,,3,0,1,51,,111,,14.50,Right Handed,,,,08/12/1967,0,,24,5,,5(2003-2003),Melt van Schoor,1,0,,58,,52.25,
2287,0,0,27,0,6,49,246,456,70.00,15.78,Left Handed,61.50,2/29,Left Arm Medium,28/12/1969,2,6.83,40,20,0,23(2002-2007),Lucas P van Troost,2,2,41.0,284,280,62.28,4
2288,0,1,2,0,1,46,300,38,37.25,8.67,Right Handed,37.50,5/43,Right Arm Fast Medium,20/09/1972,2,5.96,14,5,5,5(2003-2003),Rudolph J van Vuuren,2,0,50.0,26,298,68.42,8
2289,0,,48,4,4,39,1,617,,26.56,Right Handed,,,Left Arm Orthodox,20/03/1979,2,,82,17,,17(2003-2015),Morne N van Wyk,1,9,1,425,,68.88,
2290,0,0,0,0,0,57,108,11,N/A,3.00,Right Handed,N/A,0/40,Right Arm Fast Medium,01/10/1961,1,5.17,3*,2,2,2(1992-1992),Cornelius J P G Van Zyl,1,0,18.0,3,93,27.27,0
2291,0,,10,1,3,63,2,481,,31.00,Right Handed,,,,31/03/1955,0,,96,8,,8(1988-1989),Robert H Vance,0,8,4,248,,51.56,
2292,0,0,3,0,0,29,449,166,43.00,11.83,Right Handed,44.90,3/50,Right Arm Leg Break,05/02/1990,1,5.75,25,7,2,11(2015-),Jeffrey Dexter Francis Vandersay,1,0,74.5,71,430,42.77,10
2293,0,,3,0,0,39,,117,,48.00,Left Handed,,,Right Arm Medium,19/01/1980,0,,48,1,,1(2006-2006),Michael G Vandort,0,0,,48,,41.03,
2294,0,3,5,0,8,25,682,161,23.21,16.67,Right Handed,28.42,4/24,Right Arm Medium,02/12/1993,2,4.90,35,11,4,14(2014-),Norman Vanua,2,0,113.4,150,557,93.17,24
2295,0,2,11,0,1,34,2951,492,30.12,12.10,Right Handed,43.40,4/25,Left Arm Orthodox,09/04/1984,3,4.16,34,39,40,63(2006-2014),Hiren A Varaiya,18,0,491.5,254,2048,51.63,68
2296,0,,5,0,0,33,,110,,10.13,Right Handed,,,,14/02/1986,0,,28,9,,9(2014-),Jack N T Vare,1,0,,81,,73.64,
2297,0,0,4,0,0,73,66,55,N/A,10.00,Right Handed,N/A,0/15,Right Arm Medium Fast,08/06/1945,1,3.27,29,3,1,3(1979-1979),John C B Vaughan,0,0,11.0,30,36,54.55,0
2298,0,1,7,0,0,51,696,261,34.93,18.00,Left Handed,46.40,4/33,Right Arm Medium,30/08/1967,0,4.52,33,16,7,18(1992-1996),Justin T C Vaughan,7,0,116.0,162,524,62.07,15
2299,0,1,204,16,13,44,796,2898,40.56,27.15,Right Handed,49.75,4/22,Right Arm Off Break,29/10/1974,9,4.89,90*,83,2,86(2001-2007),Michael P Vaughan,10,21,132.4,1982,649,68.39,16
2300,0,,29,2,0,55,3,642,,32.27,Right Handed,,,,30/10/1963,2,,68*,19,,20(1987-1989),Michael R J Veletta,4,2,7,484,,75.39,
2301,1,0,237,23,24,62,6,5179,N/A,34.73,Right Handed,N/A,0/4,Right Arm Medium,06/04/1956,7,4.00,105,120,0,129(1976-1991),Dillip B Vengsarkar,19,5,1.0,3508,4,67.74,0
2302,0,0,3,0,0,73,868,126,108.40,10.80,Right Handed,173.60,2/34,Right Arm Off Break,21/04/1945,2,3.75,26*,9,7,15(1974-1983),Srinivasaraghavan Venkataraghavan,4,0,140.0,54,542,42.86,5
2303,0,0,0,0,0,52,60,0,18.00,N/A,Right Handed,30.00,2/36,Right Arm Off Break,24/04/1966,0,3.60,0*,1,0,1(1988-1988),Margasaghayam Venkataramana,1,0,10.0,0,36,N/A,2
2304,0,,16,1,3,37,2,363,,24.22,Right Handed,,,Right Arm Off Break,26/02/1982,2,,61*,11,,16(2005-2006),Yalaka Venugopal Rao,2,1,6,218,,60.06,
2305,0,0,110,6,2,40,5,1227,5.00,22.26,Right Handed,5.00,1/5,Right Arm Off Break,02/03/1979,4,6.00,92,43,0,43(2000-2009),Mark A Vermeulen,4,23,0.5,868,5,70.74,1
2306,0,,0,0,0,30,,15,,4.00,Right Handed,,,Right Arm Off Break,06/10/1988,0,,4,1,,1(2018-),Sharad Vesawkar,0,0,,4,,26.67,
2307,0,10,175,4,15,40,14060,2715,31.72,17.33,Left Handed,46.10,5/7,Left Arm Orthodox,27/01/1979,23,4.13,83,187,99,295(1997-2015),Daniel L Vettori,57,3,2343.2,2253,9674,82.98,305
2308,0,0,33,1,3,34,36,506,37.00,21.19,Right Handed,36.00,1/19,Right Arm Off Break,01/04/1984,0,6.17,72,16,0,17(2010-2015),Murali Vijay,0,14,6.0,339,37,67.00,1
2309,0,0,26,2,5,41,2075,827,37.25,14.22,Left Handed,47.16,3/20,Left Arm Orthodox,11/03/1977,5,4.74,63*,43,7,53(1997-2001),Dirk P Viljoen,7,0,345.5,512,1639,61.91,44
2310,0,1,5,0,2,35,1436,146,37.45,9.56,Right Handed,37.79,4/30,Right Arm Medium,12/02/1984,2,5.95,27*,13,19,31(2010-2013),Ranganath Vinay Kumar,4,0,239.2,86,1423,58.90,38
2311,0,,17,1,0,27,2,150,,26.20,Right Handed,,,Right Arm Medium,14/03/1991,0,,51,5,,6(2015-),James M Vince,0,5,4,131,,87.33,
2312,3,0,222,11,37,40,20,3451,25.00,27.11,Right Handed,20.00,1/0,,11/11/1978,8,7.50,172,99,1,102(2001-2007),Lou Vincent,10,40,3.2,2413,25,69.92,1
2313,0,5,33,2,0,70,1,830,1 (100.00%),19.95,Right Handed,,5.00,Right Arm Leg Break,12/02/1949,1,,75,23,,25(1974-1982),Gundappa R Viswanath,1,0,3,439,,52.89,1/0/1
2314,0,,5,0,0,56,,139,,9.00,Right Handed,,,,29/11/1962,0,,23*,12,,22(1985-1988),Sandanand Viswanath,4,0,,72,,51.80,
2315,0,0,11,0,0,28,12,90,N/A,15.00,Left Handed,N/A,0/7,Right Arm Leg Break,26/02/1991,0,8.50,27,6,0,6(2013-2014),Kasun Disi Kithuruwan Vithanage,1,0,2.0,75,17,83.33,0
2316,0,2,5,0,7,29,1193,90,35.91,7.82,Left Handed,37.28,5/20,Left Arm Fast Medium,22/02/1990,5,5.78,20*,14,4,24(2011-),Brian V Vitori,3,0,198.5,86,1149,95.56,32
2317,0,,1,0,0,73,,30,,14.00,Left Handed,,,Right Arm Leg Break,28/02/1946,0,,14,1,,1(1973-1973),Graham E Vivian,0,0,,14,,46.67,
2318,1,0,57,4,11,39,301,998,46.00,45.79,Right Handed,50.17,1/3,Left Arm Orthodox,04/10/1979,0,5.50,112*,28,1,31(2007-2013),Adam C Voges,9,1,50.1,870,276,87.17,6
2319,0,,1,0,0,53,,17,,8.00,Right Handed,,,Right Arm Medium,31/03/1965,0,,8,1,,1(1985-1985),Dudley M Vonhagt,0,1,,8,,47.06,
2320,1,,126,10,33,31,,2164,,25.75,Left Handed,,,,26/12/1987,5,,100*,80,,94(2012-),Matthew Scott Wade,11,16,,1777,,82.12,
2321,0,73,11,1,0,16,1,90,1 (50.00%),36.50,Left Handed,,36.50,Left Arm Medium,01/04/1941,0,,67,2,,2(1974-1974),Ajit L Wadekar,0,0,1,73,,81.11,2/0/2
2322,1,,30,0,3,19,,334,,28.67,Right Handed,,,,30/11/1946,1,,104,10,,13(1973-1976),Kenneth J Wadsworth,1,0,,258,,77.25,
2323,0,5,46,2,21,33,3695,715,34.34,13.70,Right Handed,36.23,5/46,,28/06/1985,12,5.69,54*,56,19,79(2008-),Wahab Riaz,13,0,615.5,589,3503,82.38,102
2324,0,0,0,0,0,60,36,0,N/A,N/A,,N/A,0/32,,22/09/1958,0,5.33,0,0,0,1(1988-1988),Wahidul Gani,0,0,6.0,0,32,N/A,0
2325,0,0,38,1,2,44,55,713,23.00,23.27,Right Handed,18.33,3/36,Right Arm Medium,11/11/1974,1,7.53,84,15,0,15(1999-2000),Wajahatullah Wasti,0,13,9.1,349,69,48.95,3
2326,0,0,3,0,0,41,438,79,52.13,15.67,Right Handed,54.75,2/43,Right Arm Leg Break,25/03/1977,0,5.71,16*,7,3,11(2000-2002),Brooke G K Walker,4,0,73.0,47,417,59.49,8
2327,0,1,2,0,0,42,132,6,29.75,10.00,Right Handed,33.00,4/49,Right Arm Medium,17/01/1977,0,5.41,10,1,0,3(2003-2003),Matthew D J Walker,0,0,22.0,10,119,166.67,4
2328,0,1,6,0,0,28,1006,170,27.30,9.88,Right Handed,50.30,4/19,Right Arm Fast Medium,12/09/1948,1,3.26,20,11,24,17(1974-1981),Maxwell Henry Norman Walker,3,0,158.0,79,546,46.47,20
2329,0,,28,3,8,28,2,347,,18.22,Right Handed,,,,27/06/1990,1,,58,18,,22(2012-),Craig D Wallace,0,4,6,328,,94.52,
2330,1,,81,2,14,48,2,1151,,21.24,Right Handed,,,Right Arm Medium,02/08/1970,4,,103,33,,33(1991-2000),Philo A Wallace,0,32,11,701,,60.90,
2331,0,,85,4,11,59,2,1172,,23.37,Right Handed,,,Right Arm Medium,25/09/1959,4,,83*,38,,39(1987-1997),Andrew C Waller,3,16,10,818,,69.80,
2332,0,0,130,5,12,34,666,1639,56.60,19.08,Right Handed,66.60,2/44,Right Arm Off Break,28/09/1984,10,5.10,99*,72,0,79(2009-),Malcolm Noel Waller,6,0,111.0,1259,566,76.82,10
2333,0,0,0,0,0,45,120,0,58.50,N/A,Right Handed,60.00,1/53,Right Arm Fast Medium,23/08/1973,0,5.85,0,0,0,2(2003-2003),Kerry P Walmsley,0,0,20.0,0,117,N/A,2
2334,0,7,26,0,9,56,10822,451,30.48,6.98,Right Handed,47.67,5/1,Right Arm Fast,30/10/1962,11,3.84,30,79,185,205(1985-2000),Courtney A Walsh,33,0,1803.4,321,6918,71.18,227
2335,0,0,37,2,0,73,314,732,68.25,28.50,Right Handed,78.50,2/24,Right Arm Medium,21/12/1945,1,5.22,59,24,3,28(1971-1981),Kevin Douglas Walters,6,0,49.0,513,273,70.08,4
2336,0,,0,0,0,38,,5,,0.00,Right Handed,,,,10/08/1980,2,,0,2,,2(2003-2003),Riaan Walters,0,2,,0,,N/A,
2337,0,,7,0,0,33,2,86,,6.63,Right Handed,,,,03/07/1985,4,,19,8,,9(2009-),Chadwick Antonio Kirkpatrick Walton,0,5,3,53,,61.63,
2338,0,,2,0,0,,,124,,12.67,Right Handed,,,Left Arm Medium,1948,0,,16,3,,3(1975-1975),Samuel Walusimbi,0,3,,38,,30.65,
2339,0,27,58,0,21,47,12698,1445,23.84,10.31,Right Handed,30.52,7/36,Right Arm Fast,16/11/1971,15,4.69,37,139,143,262(1989-2003),Waqar Younis,45,0,2116.2,969,9919,67.06,416
2340,0,0,10,0,0,29,90,184,N/A,12.75,Right Handed,N/A,0/16,Right Arm Medium,17/02/1990,3,5.00,27,10,1,10(2014-),Waqas Barkat,2,3,15.0,102,75,55.43,0
2341,0,,3,0,0,19,,137,,16.75,Right Handed,,,Right Arm Medium Fast,10/03/1999,0,,35*,5,,8(2015-),Waqas Khan,1,0,,67,,48.91,
2342,0,2,2,0,0,33,1108,40,28.78,3.50,Right Handed,30.78,4/22,Right Arm Fast Medium,29/06/1985,5,5.61,7*,14,7,22(2013-2015),Iain Wardlaw,8,0,184.4,21,1036,52.50,36
2343,0,0,22,1,0,66,414,410,39.50,15.00,Right Handed,51.75,3/42,Right Arm Medium,01/03/1953,1,4.58,77,12,2,12(1975-1982),Bandula Warnapura,0,11,69.0,180,316,43.90,8
2344,0,,5,0,0,39,2,76,,11.67,Left Handed,,,Right Arm Off Break,26/05/1979,1,,30,3,,3(2007-2008),Basnayake S M Warnapura,0,2,3,35,,46.05,
2345,0,0,0,0,0,58,294,11,33.33,N/A,Left Handed,49.00,2/24,Right Arm Off Break,23/11/1960,0,4.08,1*,3,3,6(1990-1993),Khahakachchi P J Warnaweera,3,0,49.0,1,200,9.09,6
2346,0,13,60,1,13,49,10642,1413,25.74,13.05,Right Handed,36.32,5/33,Right Arm Leg Break,13/09/1969,10,4.25,55,107,110,194(1993-2005),Shane K Warne,29,0,1773.4,1018,7541,72.05,293
2347,14,0,454,17,69,32,6,4498,N/A,43.43,Left Handed,N/A,0/8,Right Arm Leg Break,27/10/1986,2,8.00,179,104,0,106(2009-),David A Warner,4,103,1.0,4343,8,96.55,0
2348,0,0,0,0,0,19,60,0,65.00,N/A,Left Handed,60.00,1/65,Right Arm Off Break,05/10/1999,0,6.50,0,0,0,1(2017-),Washington Sundar,0,0,10.0,0,65,N/A,1
2349,0,23,247,6,121,52,18186,4210,23.53,16.52,Left Handed,36.23,5/15,Left Arm Fast,03/06/1966,28,3.90,86,280,236,356(1984-2003),Wasim Akram,55,0,3031.0,3717,11812,88.29,502
2350,0,,12,0,0,70,,431,,17.00,Right Handed,,,,23/03/1948,0,,34,26,,51(1973-1984),Wasim Bari,13,0,,221,,51.28,
2351,0,0,1,0,0,51,114,70,79.00,13.00,Right Handed,114.00,1/36,Right Arm Fast Medium,06/06/1967,0,4.16,13,2,1,3(1992-1992),Wasim Haider,0,0,19.0,26,79,37.14,1
2352,0,1,60,2,11,23,1036,1168,32.71,22.34,Left Handed,49.33,4/25,Right Arm Leg Break,03/07/1952,6,3.98,60,45,10,54(1973-1985),Wasim Raja,10,1,169.4,782,687,66.95,21
2353,0,0,2,0,0,50,426,56,25.73,8.25,Right Handed,38.73,3/28,Right Arm Fast Medium,23/03/1968,1,3.99,16,6,0,9(1990-1991),Atul S Wassan,2,0,71.0,33,283,58.93,11
2354,0,0,48,2,2,28,18,750,N/A,20.95,Right Handed,N/A,0/14,Right Arm Leg Break,11/04/1990,2,4.67,74,20,0,20(2008-2011),Seren Waters,0,19,3.0,419,14,55.87,0
2355,0,1,0,0,0,54,221,23,27.57,2.00,Right Handed,31.57,4/49,Right Arm Fast Medium,15/09/1964,1,5.24,4,2,2,4(1994-1994),Steven L Watkin,0,0,36.5,4,193,17.39,7
2356,0,0,0,0,0,57,54,0,N/A,N/A,Right Handed,N/A,0/43,Right Arm Off Break,01/08/1961,0,4.78,0,0,0,1(1996-1996),Michael Watkinson,0,0,9.0,0,43,N/A,0
2357,0,,58,5,3,33,1,838,,24.91,Right Handed,,,,09/07/1985,3,,96*,25,,28(2010-),Bradley-John Watling,2,11,6,573,,68.38,
2358,0,0,2,0,0,73,48,16,14.00,11.00,Right Handed,24.00,2/28,Right Arm Medium Fast,08/03/1945,1,3.50,11*,2,1,2(1972-1972),Graeme D Watson,1,1,8.0,11,28,68.75,2
2359,1,0,101,6,10,42,570,1286,44.00,30.84,Right Handed,47.50,3/18,Right Arm Medium,12/11/1976,4,5.56,123*,35,3,35(2006-2010),Ryan R Watson,4,9,95.0,956,528,74.34,12
2360,9,3,570,33,131,37,6466,6365,31.80,40.54,Right Handed,38.49,4/36,Right Arm Fast Medium,17/06/1981,12,4.96,185*,169,37,190(2002-2015),Shane R Watson,27,93,1077.4,5757,5342,90.45,168
2361,0,1,6,0,3,53,3251,180,30.36,7.82,Right Handed,43.93,4/27,Right Arm Medium Fast,31/08/1965,3,4.15,21,24,47,61(1986-1994),William Watson,13,0,541.5,86,2247,47.78,74
2362,0,0,8,0,3,22,940,170,31.50,16.25,Left Handed,42.73,3/21,Left Arm Orthodox,29/07/1996,0,4.42,31*,12,10,18(2016-),Mark R J Watt,4,0,156.4,130,693,76.47,22
2363,1,,79,9,8,39,2,1559,,28.65,Right Handed,,,Right Arm Medium,05/06/1979,4,,101,35,,36(2006-2011),David F Watts,1,29,7,974,,62.48,
2364,18,2,651,50,57,53,3687,11053,34.56,39.35,Right Handed,43.38,5/24,Right Arm Off Break,02/06/1965,16,4.78,173,236,11,244(1988-2002),Mark Edward Waugh,20,141,614.3,8500,2938,76.90,85
2365,3,3,529,45,68,53,8883,9971,34.67,32.91,Right Handed,45.55,4/33,Right Arm Medium,02/06/1965,15,4.57,120*,288,56,325(1986-2002),Stephen Rodger Waugh,58,0,1480.3,7569,6761,75.91,195
2366,0,,4,0,0,61,,101,,9.50,Right Handed,,,,14/07/1957,0,,10*,5,,5(1983-1984),Peter N Webb,1,1,,38,,37.62,
2367,0,0,1,0,0,66,161,10,26.25,N/A,Right Handed,40.25,2/28,Right Arm Fast Medium,15/09/1952,0,3.91,6*,1,1,3(1983-1983),Richard J Webb,1,0,26.5,6,105,60.00,4
2368,0,0,0,0,0,48,36,4,N/A,2.00,Right Handed,N/A,0/41,Right Arm Fast Medium,01/10/1970,0,6.83,2,1,0,1(1994-1994),Ajith P Weerakkody,0,0,6.0,2,41,50.00,0
2369,0,,9,1,1,25,1,66,,24.33,Left Handed,,,,03/09/1993,0,,58,3,,3(2017-),Dharshanapriya Sandun Weerakkody,0,1,2,73,,110.61,
2370,0,0,0,0,0,41,60,0,49.00,N/A,Left Handed,60.00,1/49,Left Arm Orthodox,17/02/1978,0,4.90,0,0,0,2(2012-2012),Sajeewa Weerakoon,0,0,10.0,0,49,N/A,1
2371,0,0,10,0,3,38,480,177,64.17,20.00,Left Handed,80.00,3/46,Right Arm Medium Fast,29/01/1981,0,4.81,41,9,6,15(2000-2008),Kaushalya Weeraratne,1,0,80.0,160,385,90.40,6
2372,0,1,0,0,0,37,457,9,28.87,4.00,Right Handed,30.47,5/66,Left Arm Fast Medium,20/03/1981,0,5.68,2*,3,5,10(2009-2010),Uda Walawwe Mahim Bandaralage Chanaka Asanga Welegedara,2,0,76.1,4,433,44.44,15
2373,0,,16,1,0,59,2,699,,25.27,Right Handed,,,,13/03/1959,0,,97,17,,17(1981-1987),Dirk M Wellham,2,5,8,379,,54.22,
2374,0,,2,0,0,57,,10,,15.00,Right Handed,,,Right Arm Medium,02/10/1961,0,,15,1,,1(1995-1995),Alan P Wells,0,0,,15,,150.00,
2375,0,,2,0,0,59,,44,,11.00,Right Handed,,,Right Arm Medium,03/03/1960,0,,17,2,,2(1985-1985),Colin M Wells,0,0,,22,,50.00,
2376,0,0,8,0,2,53,220,253,23.63,20.14,Right Handed,27.50,3/30,Right Arm Medium,06/08/1965,0,5.15,39,7,3,9(1999-1999),Vincent J Wells,0,1,36.4,141,189,55.73,8
2377,0,0,5,0,1,44,120,77,N/A,21.00,Right Handed,N/A,0/11,Right Arm Medium Fast,16/03/1974,0,7.35,32,3,0,3(2006-2008),Steven R Welsh,1,0,20.0,42,147,54.55,0
2378,0,0,5,0,0,40,42,108,14.00,20.33,Right Handed,21.00,2/28,Right Arm Fast Medium,16/07/1978,0,4.00,33,4,0,4(2010-2011),Dominic S Wesonga,1,0,7.0,61,28,56.48,2
2379,1,0,263,26,2,61,749,6090,37.00,34.36,Left Handed,41.61,2/16,Right Arm Medium,14/09/1957,0,5.34,107,105,2,109(1983-1994),Kepler Christoffel Wessels,7,82,124.5,3367,666,55.29,18
2380,0,1,6,0,3,39,447,41,31.00,30.50,Left Handed,49.67,4/26,Left Arm Orthodox,27/04/1979,1,3.74,29*,4,8,10(2008-2009),Regan M West,2,0,74.3,61,279,148.78,9
2381,0,0,0,0,0,33,156,6,195.00,0.50,Right Handed,156.00,1/56,Right Arm Medium,05/03/1985,2,7.50,1*,3,0,4(2011-2011),Berend A Westdijk,1,0,26.0,1,195,16.67,1
2382,0,,0,0,0,67,,11,,2.00,Right Handed,,,,11/06/1951,0,,2,1,,1(1983-1983),Mithra De S Wettimuny,0,0,,2,,18.18,
2383,0,0,49,4,2,62,57,1636,70.00,24.56,Right Handed,57.00,1/13,Right Arm Medium,12/08/1956,1,7.37,86*,33,0,35(1982-1987),Sidath Wettimuny,1,33,9.3,786,70,48.04,1
2384,0,,16,2,0,70,,242,,68.00,Right Handed,,,Right Arm Medium,02/02/1949,0,,67,3,,3(1975-1979),Sunil R D Wettimuny,1,3,,136,,56.20,
2385,0,1,0,0,1,43,584,28,23.78,9.50,Right Handed,32.44,4/24,Right Arm Medium Fast,04/06/1975,1,4.40,9,5,10,13(2004-2005),Alexander G Wharf,3,0,97.2,19,428,67.86,18
2386,0,,2,0,0,37,,41,,18.00,Right Handed,,,Right Arm Off Break,27/08/1981,0,,18,1,,1(2011-2011),Karl Whatham,0,0,,18,,43.90,
2387,0,,0,0,0,64,,6,,2.00,Right Handed,,,,16/03/1954,0,,2,1,,1(1980-1980),Davenell F Whatmore,0,0,,2,,33.33,
2388,0,0,3,0,0,22,579,31,21.58,5.33,Right Handed,30.47,3/34,Right Arm Fast,28/08/1996,2,4.25,14,6,9,11(2016-),Bradley Thomas James Wheal,3,0,96.3,16,410,51.61,19
2389,0,0,4,0,3,27,309,47,39.38,N/A,Right Handed,38.63,3/63,Left Arm Medium Fast,10/11/1991,0,6.12,39*,4,3,6(2015-2015),Ben Matthew Wheeler,4,0,51.3,58,315,123.40,8
2390,0,0,1,0,0,38,90,12,49.50,2.50,Right Handed,45.00,1/43,Right Arm Medium Fast,27/07/1980,1,6.60,5,2,0,2(2007-2007),Roger K Whelan,0,0,15.0,5,99,41.67,2
2391,0,,2,0,1,56,1,65,,48.00,Right Handed,,,Right Arm Off Break,05/05/1962,0,,44*,2,,2(1987-1987),John J Whitaker,1,0,1,48,,73.85,
2392,0,1,60,1,1,38,869,1235,27.52,18.05,Right Handed,34.76,4/44,Right Arm Off Break,03/07/1980,4,4.75,79,46,3,61(2006-2014),Andrew R White,3,0,144.5,776,688,62.83,25
2393,0,2,28,1,4,49,2364,928,26.55,15.78,Right Handed,36.37,5/21,Right Arm Fast Medium,16/12/1969,9,4.38,57*,41,25,51(1994-2003),Craig White,5,2,394.0,568,1726,61.21,65
2394,2,0,145,11,45,35,331,2586,29.25,33.97,Right Handed,27.58,3/5,Right Arm Leg Break,18/08/1983,4,6.36,105,77,2,91(2005-),Cameron L White,16,0,55.1,2072,351,80.12,12
2395,0,,1,0,0,57,1,97,,12.33,Right Handed,,,Right Arm Off Break,26/06/1961,0,,15,3,,3(1990-1990),David J White,0,3,1,37,,38.14,
2396,0,2,2,0,0,60,2106,90,27.15,6.67,Right Handed,45.78,4/34,Left Arm Fast Medium,24/02/1959,1,3.56,9*,13,43,38(1983-1993),Michael R Whitney,7,0,351.0,40,1249,44.44,46
2397,0,0,8,0,2,45,3085,310,50.02,7.64,Right Handed,68.56,3/23,Right Arm Off Break,28/03/1973,6,4.38,29,35,17,63(1996-2000),Andrew Richard Whittall,13,0,514.1,168,2251,54.19,45
2398,0,1,210,11,26,46,4060,4011,39.56,22.54,Right Handed,46.14,4/35,Right Arm Fast Medium,05/09/1972,12,5.14,83,142,18,147(1993-2003),Guy J Whittall,22,18,676.4,2705,3481,67.44,88
2399,0,0,0,0,0,25,203,9,24.86,6.00,Right Handed,29.00,3/58,Right Arm Fast Medium,10/02/1994,0,5.14,3*,3,2,4(2017-),Stuart Gordon Whittingham,2,0,33.5,6,174,66.67,7
2400,0,,0,0,0,48,,6,,2.00,Left Handed,,,Left Arm Orthodox,21/02/1971,0,,3,2,,3(1993-1993),Ranasinghe P A H Wickramaratne,0,0,,4,,66.67,
2401,0,1,17,0,2,47,5720,543,39.64,8.60,Right Handed,52.48,4/48,Right Arm Fast Medium,14/08/1971,12,4.53,32,64,49,134(1990-2002),Gallage Pramodya Wickramasinghe,24,0,953.2,344,4321,63.35,109
2402,0,,0,0,0,53,,10,,2.00,Right Handed,,,,27/12/1965,0,,2,1,,4(1992-1993),Anguppulige Gamini Dayantha Wickremasinghe,0,0,,2,,20.00,
